,score,Emily_score,Greg_score,Jamal_score,Lakisha_score
676,0.15452923,0.15890665,0.17793065,0.17326774,0.1614986
677,0.11154344,0.11154344,0.11154344,0.11154344,0.11154344
678,0.43765646,0.1590254,0.13909744,0.19017713,0.11236644
679,0.94992846,0.94992846,0.94992846,0.94992846,0.94992846
680,0.8453369,0.087234065,0.08876854,0.119936496,0.06194261
681,0.14964724,0.07261492,0.06249111,0.08295175,0.06516745
682,0.76980895,0.23131174,0.24005067,0.24198666,0.18382701
683,0.44447786,0.44447786,0.44447786,0.44447786,0.44447786
684,0.072632484,0.08366795,0.064447016,0.08499096,0.067835435
685,0.31089434,0.027027702,0.057985242,0.05267584,0.037907008
686,0.15001963,0.111408226,0.06872272,0.102624714,0.058576047
687,0.09700169,0.06998077,0.048905727,0.08776253,0.040259343
688,0.5620228,0.064824246,0.07499117,0.093733735,0.06536412
689,0.69542736,0.69542736,0.7279895,0.69749725,0.7093121
690,0.10849162,0.07061324,0.059128806,0.07078253,0.058547854
691,0.31089434,0.06345342,0.070246726,0.09074151,0.059829965
692,0.06660386,0.07424763,0.07185886,0.071951754,0.07620948
693,0.11659656,0.15536433,0.18625925,0.19455615,0.16446368
694,0.60477585,0.063785374,0.051290493,0.07274749,0.05236216
695,0.07246215,0.02886493,0.035176594,0.026047887,0.044649918
696,0.08334002,0.08334002,0.08334002,0.08334002,0.08334002
697,0.102534644,0.1478864,0.12207144,0.1557178,0.10400123
698,0.15776119,0.091008216,0.21674766,0.1857495,0.120102294
699,0.24109298,0.09375279,0.051528737,0.09794506,0.037695765
700,0.05042718,0.032763984,0.039962396,0.05167781,0.006362894
701,0.24339752,0.07043327,0.08214498,0.10561106,0.06878245
702,0.083730094,0.029910743,0.023136593,0.035193607,0.023418749
703,0.889427,0.104392685,0.0825659,0.089346595,0.08166009
704,0.018782223,0.05826733,0.06907058,0.09180203,0.06245398
705,0.7446422,0.12160334,0.104787156,0.12245136,0.099219516
706,0.34680524,0.1804703,0.18812041,0.25064495,0.15619922
707,0.084598616,0.084598616,0.084598616,0.084598616,0.084598616
708,0.3464276,0.2560201,0.27408957,0.31089434,0.27060273
709,0.1316007,0.07511526,0.081222184,0.09343734,0.077097386
710,0.09148925,0.084263265,0.039908484,0.082495995,0.04944563
711,0.6217597,0.62877023,0.64149296,0.62028575,0.6364068
712,0.44635752,0.430999,0.46297032,0.45513988,0.45536092
713,0.6331589,0.031291183,0.04733905,0.03909121,0.025375001
714,0.11897811,0.08546233,0.09627179,0.09225255,0.0880106
715,0.26131114,0.0064085913,0.008785054,0.0080183195,0.005587673
716,0.07014333,0.07014333,0.07014333,0.07014333,0.07014333
717,0.17049707,0.17049707,0.17049707,0.17049707,0.17049707
718,0.0912961,0.0886118,0.07578071,0.104676545,0.07517675
719,0.17363651,0.17363651,0.17363651,0.17363651,0.17363651
720,0.43679267,0.43679267,0.43679267,0.43679267,0.43679267
721,0.18059285,0.18335292,0.11226402,0.21513169,0.10250328
722,0.8451503,0.8451503,0.8451503,0.8451503,0.8451503
723,0.19674245,0.19674245,0.19674245,0.19674245,0.19674245
724,0.103741035,0.10461568,0.10409431,0.14858495,0.118446596
725,0.047716394,0.062380515,0.061387762,0.062286723,0.06250695
726,0.605119,0.605119,0.605119,0.605119,0.605119
727,0.056837868,0.024212906,0.04403067,0.04943233,0.036006387
728,0.04264116,0.04264116,0.04264116,0.04264116,0.04264116
729,0.9017844,0.06396361,0.06591828,0.08171796,0.06409973
730,0.94925326,0.94925326,0.94925326,0.94925326,0.94925326
731,0.095505424,0.0015529316,0.0022586752,0.0025331199,0.00199031
732,0.15506274,0.2636909,0.31736952,0.29850775,0.23966639
733,0.08712444,0.08712444,0.08712444,0.08712444,0.08712444
734,0.32552055,0.20207934,0.25363594,0.24323326,0.24037887
735,0.15156922,0.026934981,0.07274915,0.07946642,0.052552998
736,0.6387391,0.5371726,0.6585559,0.6331181,0.63415635
737,0.08635034,0.15769394,0.17943121,0.18318725,0.17955343
738,0.70219433,0.052203387,0.05464471,0.071205996,0.04471298
739,0.9151657,0.8892731,0.9156528,0.9054645,0.8606264
740,0.49058506,0.49058506,0.49058506,0.49058506,0.49058506
741,0.09442045,0.08334029,0.08214809,0.11113816,0.07878858
742,0.085200466,0.08623471,0.09785925,0.13239726,0.07661489
743,0.28490448,0.07155291,0.07594796,0.073100306,0.0665558
744,0.73307186,0.73307186,0.73307186,0.73307186,0.73307186
745,0.09788762,0.14823696,0.23994268,0.23594464,0.24090646
746,0.061943546,0.061943546,0.061943546,0.061943546,0.061943546
747,0.48867613,0.44240564,0.48481956,0.4707386,0.45088378
748,0.15425621,0.09992092,0.099074505,0.13416427,0.088525936
749,0.054638293,0.04811732,0.057379015,0.06360656,0.053145386
750,0.509777,0.12278337,0.15619755,0.1589342,0.14904523
751,0.08762797,0.090672985,0.10614682,0.11590721,0.11064162
752,0.6621841,0.6621841,0.6621841,0.6621841,0.6621841
753,0.5266601,0.5266601,0.5266601,0.5266601,0.5266601
754,0.070576794,0.062022205,0.07323917,0.077399194,0.06821265
755,0.063886955,0.063886955,0.063886955,0.063886955,0.063886955
756,0.058834326,0.058834326,0.058834326,0.058834326,0.058834326
757,0.28782555,0.086536445,0.09428186,0.12041007,0.0728313
758,0.74481755,0.69542736,0.73804116,0.71724725,0.69542736
759,0.0660914,0.07359421,0.08364104,0.093010396,0.07581535
760,0.38445932,0.11484705,0.11083715,0.15617123,0.07298963
761,0.106477596,0.106477596,0.106477596,0.106477596,0.106477596
762,0.13003945,0.08874443,0.0949732,0.11284848,0.070431635
763,0.115528196,0.15099461,0.09386612,0.2303611,0.14403075
764,0.19587061,0.19433439,0.23923825,0.19071239,0.19784468
765,0.73109436,0.15125124,0.18635692,0.20015816,0.16610818
766,0.4476393,0.4476393,0.4476393,0.4476393,0.4476393
767,0.04669413,0.04669413,0.04669413,0.04669413,0.04669413
768,0.124378525,0.10681986,0.11355243,0.11266974,0.10759852
769,0.1503339,0.07847572,0.086780466,0.07898413,0.07360124
770,0.10628574,0.10628574,0.10628574,0.10628574,0.10628574
771,0.059164133,0.08424236,0.07745335,0.09339117,0.069489
772,0.5876557,0.5876557,0.5876557,0.5876557,0.5876557
773,0.40325078,0.40325078,0.40325078,0.40325078,0.40325078
774,0.078328334,0.06264318,0.060593456,0.07482671,0.054187324
775,0.05822701,0.05822701,0.05822701,0.05822701,0.05822701
776,0.52394515,0.52394515,0.52394515,0.52394515,0.52394515
777,0.08801701,0.07141912,0.0647181,0.102914356,0.085147254
778,0.24332808,0.24332808,0.24332808,0.24332808,0.24332808
779,0.6344763,0.118256204,0.08631695,0.15035246,0.08107357
780,0.36857098,0.15176271,0.27457955,0.24048348,0.19853868
781,0.09477628,0.09477628,0.09477628,0.09477628,0.09477628
782,0.8596623,0.8596623,0.8596623,0.8596623,0.8596623
783,0.44682965,0.08915723,0.33114827,0.36596724,0.08553762
784,0.083809994,0.06722531,0.06972325,0.09153844,0.0704825
785,0.073977396,0.08202179,0.041027103,0.086297184,0.06068451
786,0.794439,0.794439,0.794439,0.794439,0.794439
787,0.5876557,0.26827532,0.26143852,0.2894442,0.24809672
788,0.31752098,0.066950835,0.04255843,0.067664124,0.05258807
789,0.0749746,0.0749746,0.0749746,0.0749746,0.0749746
790,0.55800104,0.55800104,0.55800104,0.55800104,0.55800104
791,0.10521079,0.072732605,0.092513405,0.10713055,0.08151532
792,0.061692204,0.061692204,0.061692204,0.061692204,0.061692204
793,0.0518387,0.04880727,0.039967827,0.059137177,0.04070979
794,0.5154597,0.1625003,0.17204125,0.24851948,0.17035198
795,0.09527758,0.03757099,0.041017808,0.039887972,0.033218347
796,0.07186275,0.105915464,0.122659,0.103951514,0.093591556
797,0.27725896,0.27725896,0.27725896,0.27725896,0.27725896
798,0.093230695,0.093230695,0.093230695,0.093230695,0.093230695
799,0.0720642,0.0720642,0.0720642,0.0720642,0.0720642
800,0.07091553,0.09375279,0.051528737,0.09794506,0.037695765
801,0.036041535,0.07098703,0.0729497,0.10568462,0.056990504
802,0.9633071,0.9633071,0.9633071,0.9633071,0.9633071
803,0.105567686,0.105567686,0.105567686,0.105567686,0.105567686
804,0.8355208,0.8355208,0.8355208,0.8355208,0.8355208
805,0.948144,0.948144,0.948144,0.948144,0.948144
806,0.28386453,0.058360223,0.05382537,0.08102308,0.042878635
807,0.883713,0.883713,0.883713,0.883713,0.883713
808,0.09013064,0.09348242,0.105930984,0.12770145,0.09286586
809,0.8308161,0.24251232,0.2795003,0.3007093,0.31089434
810,0.07698007,0.0660804,0.054562468,0.06864525,0.060394965
811,0.07719011,0.07719011,0.07719011,0.07719011,0.07719011
812,0.112708926,0.00012832612,0.0008715208,0.00081794965,0.00042745963
813,0.07378905,0.07378905,0.07378905,0.07378905,0.07378905
814,0.09367678,0.09367678,0.09367678,0.09367678,0.09367678
815,0.7780145,0.7780145,0.7780145,0.7780145,0.7780145
816,0.11151207,0.08374572,0.06962284,0.11113758,0.052260574
817,0.24260636,0.14203948,0.15011415,0.14884655,0.13383916
818,0.14967194,0.13411368,0.15106438,0.1519784,0.1336289
819,0.7452182,0.14864534,0.19198094,0.23428959,0.17756833
820,0.10434445,0.10434445,0.10434445,0.10434445,0.10434445
821,0.07656539,0.07656539,0.07656539,0.07656539,0.07656539
822,0.04272755,0.052436393,0.056747746,0.06499652,0.050874744
823,0.11149733,0.11149733,0.11149733,0.11149733,0.11149733
824,0.06265625,0.06265625,0.06265625,0.06265625,0.06265625
825,0.059696224,0.063713364,0.058231883,0.08000596,0.037351552
826,0.82252,0.82252,0.82252,0.82252,0.82252
827,0.14380492,0.0018100706,0.002654894,0.0026722937,0.0018333286
828,0.056874886,0.08605898,0.07389886,0.12040168,0.0599343
829,0.08137343,0.10638743,0.122740544,0.119664796,0.10936467
830,0.23830332,0.23830332,0.23830332,0.23830332,0.23830332
831,0.31089434,0.0720868,0.069356896,0.08697379,0.056199405
832,0.35897574,0.35897574,0.35897574,0.35897574,0.35897574
833,0.11932728,0.08983062,0.05597361,0.09578624,0.05866015
834,0.37464836,0.37464836,0.37464836,0.37464836,0.37464836
835,0.15942036,0.15298374,0.18509042,0.23979995,0.16410257
836,0.18380319,0.18380319,0.18380319,0.18380319,0.18380319
837,0.13046643,0.13046643,0.13046643,0.13046643,0.13046643
838,0.24127543,0.24127543,0.24127543,0.24127543,0.24127543
839,0.18043879,0.09898532,0.12376946,0.1554334,0.10814111
840,0.31089434,0.31089434,0.31089434,0.31089434,0.31089434
841,0.092505194,0.092505194,0.092505194,0.092505194,0.092505194
842,0.08074301,0.08074301,0.08074301,0.08074301,0.08074301
843,0.16601789,0.17289135,0.24138264,0.2562759,0.15528722
844,0.10619376,0.10560009,0.09485842,0.132244,0.09546864
845,0.07803631,0.081010774,0.08917,0.10376885,0.07659747
846,0.77033275,0.77033275,0.77033275,0.77033275,0.77033275
847,0.047146015,0.062123798,0.037597265,0.061163433,0.05152342
848,0.041057013,0.071083106,0.07184555,0.08277032,0.07395885
849,0.7771059,0.09292585,0.08699004,0.12805335,0.08944238
850,0.103313394,0.15017392,0.15837237,0.18237615,0.14910993
851,0.16991489,0.16991489,0.16991489,0.16991489,0.16991489
852,0.107987106,0.107987106,0.107987106,0.107987106,0.107987106
853,0.10753387,0.10753387,0.10753387,0.10753387,0.10753387
854,0.050606377,0.09219022,0.05533082,0.087848514,0.04977042
855,0.2797161,0.1077403,0.09527281,0.15065323,0.0831938
856,0.051575836,0.05933598,0.06306955,0.0718478,0.054346457
857,0.3479814,0.07745705,0.08800857,0.07993354,0.09972266
858,0.5292246,0.09321987,0.08323291,0.1296721,0.07072171
859,0.964788,0.93277377,0.94874585,0.9480856,0.9480856
860,0.14869,0.24428816,0.24243483,0.21937868,0.21995366
861,0.076378345,0.10946442,0.090711914,0.1217882,0.08868475
862,0.15480924,0.1475852,0.15254307,0.19274126,0.1374732
863,0.09360315,0.07800075,0.09267938,0.10302742,0.08094448
864,0.15018755,0.16491476,0.1654975,0.24250335,0.15340601
865,0.08760438,0.06975274,0.065284275,0.10130146,0.058424246
866,0.49104327,0.04303968,0.04502457,0.06254004,0.0385148
867,0.048038855,0.055748727,0.04402788,0.07265857,0.04916103
868,0.09400258,0.09400258,0.09400258,0.09400258,0.09400258
869,0.0649486,0.060171492,0.06574882,0.09448352,0.081039496
870,0.48354438,0.0794927,0.07426324,0.10649947,0.0693777
871,0.932577,0.932577,0.932577,0.932577,0.932577
872,0.053617712,0.053617712,0.053617712,0.053617712,0.053617712
873,0.43426883,0.4852778,0.46823722,0.44490084,0.40323055
874,0.09830016,0.0665202,0.07998872,0.10154424,0.0714379
875,0.44653964,0.053087875,0.055702098,0.056215573,0.04692472
876,0.04006737,0.050834518,0.046141945,0.06938536,0.033290662
877,0.881104,0.073360585,0.07387917,0.082044855,0.07493196
878,0.60087645,0.15501834,0.21255967,0.25201496,0.17927803
879,0.4417894,0.4417894,0.4417894,0.4417894,0.4417894
880,0.048860446,0.09375279,0.051528737,0.09794506,0.037695765
881,0.12693113,0.11683527,0.12805922,0.14772637,0.10958166
882,0.46620542,0.5228743,0.5154597,0.53490317,0.48622218
883,0.10282373,0.10282373,0.10282373,0.10282373,0.10282373
884,0.13249218,0.06571158,0.089262426,0.096137464,0.06774137
885,0.15827733,0.15827733,0.15827733,0.15827733,0.15827733
886,0.17613606,0.050851032,0.071560524,0.06160383,0.07121647
887,0.9293707,0.09599934,0.08992802,0.11164893,0.08559298
888,0.110914126,0.08180221,0.07585748,0.092120744,0.07545169
889,0.22135535,0.22135535,0.22135535,0.22135535,0.22135535
890,0.09894702,0.10806505,0.10082919,0.13652478,0.07788552
891,0.39702287,0.10169031,0.09674487,0.14309597,0.07878041
892,0.83698547,0.83698547,0.83698547,0.83698547,0.83698547
893,0.5154597,0.5876557,0.60498405,0.5876557,0.6091226
894,0.15254715,0.09375279,0.051528726,0.09794509,0.037695747
895,0.089530826,0.08931704,0.08254727,0.110336415,0.07396429
896,0.0846284,0.08779379,0.097772546,0.12784006,0.066898964
897,0.23975444,0.05980728,0.056347422,0.08073157,0.05367669
898,0.8056901,0.08726651,0.09028216,0.10600096,0.08610871
899,0.8060606,0.035253726,0.055917434,0.06868261,0.03652284
900,0.84382105,0.10571605,0.14248729,0.13682543,0.1551728
901,0.91974026,0.15012808,0.10279713,0.14920783,0.09663242
902,0.15207578,0.08674375,0.075632654,0.07787446,0.0740099
903,0.7369059,0.2805032,0.26262712,0.3112452,0.24041954
904,0.16436674,0.067127116,0.07879053,0.10327717,0.059985667
905,0.117113255,0.117113255,0.117113255,0.117113255,0.117113255
906,0.27392733,0.27392733,0.27392733,0.27392733,0.27392733
907,0.10931564,0.068256386,0.08455007,0.09428254,0.07489018
908,0.54899377,0.3379794,0.35342342,0.31089434,0.2873961
909,0.07182105,0.026396412,0.01962489,0.026978143,0.023559956
910,0.7048552,0.089185715,0.10373716,0.10907569,0.09253399
911,0.21296571,0.21416017,0.24125203,0.24160944,0.19809504
912,0.065203145,0.106573455,0.0448762,0.086767614,0.039197735
913,0.7686145,0.7686145,0.7686145,0.7686145,0.7686145
914,0.05684675,0.08851754,0.09216679,0.11977225,0.098903984
915,0.08379289,0.08379289,0.08379289,0.08379289,0.08379289
916,0.0866906,0.086181894,0.09490874,0.09277351,0.08988329
917,0.6046336,0.051551335,0.05510121,0.060808256,0.053159878
918,0.04781036,0.04781036,0.04781036,0.04781036,0.04781036
919,0.13498579,0.09772629,0.0878224,0.13699587,0.082546026
920,0.40227798,0.050750207,0.06387232,0.06099197,0.052866694
921,0.8785311,0.8785311,0.8888376,0.8849529,0.88824683
922,0.07270262,0.07270262,0.07270262,0.07270262,0.07270262
923,0.45041576,0.10637161,0.16119295,0.11084977,0.13218942
924,0.9156528,0.9156528,0.9156528,0.9156528,0.9156528
925,0.07214357,0.07214357,0.07214357,0.07214357,0.07214357
926,0.054922428,0.09721049,0.09622144,0.104597,0.087300874
927,0.858482,0.858482,0.858482,0.858482,0.858482
928,0.8594089,0.8594089,0.8594089,0.8594089,0.8594089
929,0.24956702,0.24956702,0.24956702,0.24956702,0.24956702
930,0.853727,0.88517463,0.90028304,0.89083934,0.8990782
931,0.2688156,0.11006564,0.0792928,0.10071702,0.091289796
932,0.24128695,0.24128695,0.24128695,0.24128695,0.24128695
933,0.8378499,0.8378499,0.8378499,0.8378499,0.8378499
934,0.3898125,0.58871067,0.63225085,0.6248026,0.5981032
935,0.050232083,0.07029961,0.04750761,0.0557776,0.051622633
936,0.054054406,0.029927252,0.035751116,0.05350074,0.037623324
937,0.0780831,0.0780831,0.0780831,0.0780831,0.0780831
938,0.14621189,0.07606606,0.073664404,0.07573184,0.056778464
939,0.55622965,0.13581328,0.18372974,0.19221182,0.15137164
940,0.019533163,0.041049406,0.024296463,0.053337265,0.02396229
941,0.7040992,0.7040992,0.7040992,0.7040992,0.7040992
942,0.794439,0.19832572,0.19979765,0.20016691,0.19304967
943,0.053654436,0.053654436,0.053654436,0.053654436,0.053654436
944,0.14947495,0.14947495,0.14947495,0.14947495,0.14947495
945,0.15120801,0.13584787,0.13279743,0.15307373,0.10810636
946,0.20919403,0.20919403,0.20919403,0.20919403,0.20919403
947,0.09870906,0.09870906,0.09870906,0.09870906,0.09870906
948,0.21248676,0.24013355,0.2491401,0.24707298,0.2461451
949,0.15424216,0.10176256,0.07973345,0.113365196,0.07993005
950,0.16788019,0.08628831,0.065441,0.14371525,0.06280086
951,0.31089434,0.11722703,0.15047497,0.1525869,0.11538493
952,0.7944757,0.6364068,0.67050636,0.6598449,0.6364068
953,0.91732967,0.1090347,0.09966072,0.10824838,0.10193862
954,0.12166038,0.0010537899,0.0022415267,0.0020694984,0.001670321
955,0.07201467,0.091480434,0.053443685,0.10538489,0.056492936
956,0.060044248,0.08683103,0.04707143,0.086767614,0.052882586
957,0.076041274,0.06252311,0.074380346,0.07434526,0.06727616
958,0.49453858,0.40001696,0.44620052,0.44338337,0.40331122
959,0.13803099,0.16579829,0.2133314,0.18491809,0.21019621
960,0.15101999,0.09035746,0.10991383,0.1300876,0.09469847
961,0.10200824,0.10200824,0.10200824,0.10200824,0.10200824
962,0.4958173,0.062381495,0.0805059,0.094017,0.072654195
963,0.106148496,0.08273364,0.08997242,0.088400275,0.088281125
964,0.89259243,0.87878084,0.8986398,0.8894605,0.88824683
965,0.12979758,0.16783294,0.18656786,0.2244269,0.15546472
966,0.8606264,0.8367601,0.8785311,0.8606264,0.85719967
967,0.076815985,0.07862389,0.06857684,0.09852596,0.06760481
968,0.24250731,0.26367724,0.3069225,0.2854218,0.24027134
969,0.27557683,0.33194792,0.35823837,0.3476767,0.1761753
970,0.05712471,0.052692562,0.052957676,0.06701927,0.04676569
971,0.33916053,0.07984529,0.07887522,0.09225893,0.06898081
972,0.105896264,0.105896264,0.105896264,0.105896264,0.105896264
973,0.46320713,0.005935624,0.029131131,0.016081583,0.009423534
974,0.09205444,0.06969011,0.08475933,0.091977164,0.07941932
975,0.048874218,0.0050513893,0.024229847,0.024020007,0.008865069
976,0.07745045,0.072819345,0.07662076,0.08850043,0.07876302
977,0.9480856,0.93266314,0.9480856,0.9480856,0.92194724
978,0.20186067,0.052081577,0.070395716,0.06466586,0.07980469
979,0.9283588,0.9464215,0.94992846,0.94812644,0.93782765
980,0.98357993,0.4803672,0.5018954,0.5403571,0.4454006
981,0.06252126,0.06252126,0.06252126,0.06252126,0.06252126
982,0.5525989,0.19454661,0.15109885,0.18641898,0.16004342
983,0.1825732,0.23873484,0.1974212,0.24787675,0.1616534
984,0.5736926,0.72158265,0.757964,0.74490386,0.7270286
985,0.5876557,0.5876557,0.5876557,0.5876557,0.5876557
986,0.8267963,0.8267963,0.8267963,0.8267963,0.8267963
987,0.057168107,0.057168107,0.057168107,0.057168107,0.057168107
988,0.13773724,0.13773724,0.13773724,0.13773724,0.13773724
989,0.5154597,0.51678103,0.53490317,0.53490317,0.5154597
990,0.15533727,0.15105613,0.153127,0.154028,0.14942084
991,0.13935736,0.083109625,0.059949875,0.09914497,0.05818533
992,0.075326234,0.08478528,0.060473695,0.104681864,0.053014416
993,0.3335244,0.4820958,0.52033955,0.53490317,0.4671651
994,0.18416387,0.13996223,0.14233227,0.16102962,0.08027933
995,0.6670027,0.33661196,0.3799499,0.39024872,0.31662
996,0.15050192,0.15050192,0.15050192,0.15050192,0.15050192
997,0.10815213,0.10815213,0.10815213,0.10815213,0.10815213
998,0.40534893,0.13467544,0.150758,0.15029642,0.14394923
999,0.51918143,0.3506563,0.35974276,0.36441374,0.33001274
1000,0.12330778,0.12330778,0.12330778,0.12330778,0.12330778
1001,0.10951683,0.08733572,0.08857882,0.09905827,0.086525425
1002,0.19030765,0.19269468,0.18358667,0.22701094,0.17646824
1003,0.15044546,0.10107133,0.066644855,0.114801735,0.061092824
1004,0.10010427,0.0705031,0.073018044,0.081731796,0.061266247
1005,0.041772902,0.041772902,0.041772902,0.041772902,0.041772902
1006,0.057977635,0.057977635,0.057977635,0.057977635,0.057977635
1007,0.1432881,0.04580408,0.052332643,0.059439883,0.041603398
1008,0.16024828,0.1104848,0.15079975,0.15183859,0.14083838
1009,0.242654,0.242654,0.242654,0.242654,0.242654
1010,0.321342,0.04158961,0.041184634,0.056938685,0.04672533
1011,0.13827932,0.13827932,0.13827932,0.13827932,0.13827932
1012,0.14942493,0.14942493,0.14942493,0.14942493,0.14942493
1013,0.9267449,0.901799,0.9279255,0.9156528,0.88824683
1014,0.15229112,0.15229112,0.15229112,0.15229112,0.15229112
1015,0.4376201,0.4376201,0.4376201,0.4376201,0.4376201
1016,0.063784435,0.063784435,0.063784435,0.063784435,0.063784435
1017,0.855524,0.22533073,0.26710168,0.30505306,0.23190846
1018,0.07083366,0.07180529,0.060945258,0.09426507,0.05095853
1019,0.1805101,0.034591857,0.062241483,0.06558872,0.03235496
1020,0.066441305,0.066441305,0.066441305,0.066441305,0.066441305
1021,0.10801713,0.10801713,0.10801713,0.10801713,0.10801713
1022,0.60508054,0.60508054,0.60508054,0.60508054,0.60508054
1023,0.096745685,0.06736455,0.06897803,0.06543086,0.06621665
1024,0.53439075,0.06998838,0.06791515,0.08632969,0.07225243
1025,0.1725067,0.28634933,0.34041426,0.33272764,0.3158956
1026,0.24813654,0.24813654,0.24813654,0.24813654,0.24813654
1027,0.104785986,0.052360654,0.060852524,0.07293976,0.0509301
1028,0.72718877,0.08292481,0.06846565,0.09523104,0.06119604
1029,0.14004971,0.16370773,0.18587147,0.19575779,0.18616328
1030,0.7093121,0.794439,0.794439,0.794439,0.7683926
